,keyword,addition
130 -> 215,6,6
paper -> printer,6,6
ban -> band,6,6
gionee -> samsung,6,6
screen -> tempered,6,6
piece -> pieces,6,6
sliper -> slipers,6,6
bags -> bottle,6,6
stroller -> strollers,6,6
hdmi -> vga,6,6
mobile -> smartphones,6,6
phone -> white,6,6
bags -> mobile,6,6
lg -> voltas,6,6
gown -> saree,6,6
case -> cdma,6,6
earphone -> headphones,6,6
casual -> combo,6,6
mobile -> pc,6,6
kids -> school,6,6
mo -> mob,6,6
key -> keyboard,6,6
backpacks -> bagpacks,6,6
asus -> dell,6,6
walker -> walkers,6,6
bad -> bag,6,6
watch -> wifi,6,6
goggle -> goggles,6,6
pink -> white,6,6
goggles -> googles,6,6
table -> tower,6,6
male -> man,6,6
bag -> bed,6,6
gold -> white,6,6
golden -> gold,6,6
bag -> belt,6,6
casual -> casuals,6,6
tees -> tops,6,6
18 -> 20,6,6
mould -> moulds,6,6
bed -> chair,6,6
laptop -> school,6,6
vest -> watch,6,6
vest -> vests,6,6
bowl -> box,6,6
5w -> 7w,6,6
5x -> 6p,6,6
cable -> wire,6,6
box -> combo,6,6
accesories -> cover,6,6
2 -> prime,6,6
box -> set,6,6
2 -> mobile,6,6
cable -> cord,6,6
16gb -> card,6,6
cable -> connector,6,6
accessories -> adaptor,6,6
shoes -> shop,6,6
bottle -> box,6,6
flats -> footwear,6,6
rechargable -> rechargeable,6,6
201 -> 202,6,6
bose -> jbl,6,6
epson -> hp,6,6
flipcover -> flipcovers,6,6
boot -> shoes,6,6
camera -> canon,6,6
camera -> cap,6,6
htc -> infocus,6,6
floaters -> sandals,6,6
leggings -> leggins,6,6
shocks -> shoe,6,6
5c -> 6,6,6
cable -> charger,6,6
laptops -> mobile,6,6
fila -> lotto,6,6
shop -> soap,6,6
sunglass -> watch,6,6
acer -> asus,6,6
one -> two,6,6
one -> x,6,6
mat -> matt,6,6
brown -> casual,6,6
shorts -> socks,6,6
lava -> oppo,6,6
sunglases -> sunglass,6,6
usb -> wireless,6,6
vase -> vases,6,6
175 -> 185,6,6
moto -> motorola,6,6
adapter -> card,6,6
oppo -> panasonic,6,6
cable -> car,6,6
supplement -> supplements,6,6
oppo -> redmi,6,6
fd -> f&d,6,6
addidas -> adidas,6,6
orange -> purple,6,6
c4 -> c5,6,6
accessories -> case,6,6
60 -> 90,6,6
cabinet -> case,6,6
massager -> masseger,6,6
figure -> figures,6,6
shoes -> sunglasses,6,6
laptops -> pc,6,6
cable -> camera,6,6
hp -> sandisk,6,6
moniters -> monitor,6,6
mobiles -> plus,6,6
15000 -> 20000,6,6
2gb -> 8gb,6,6
sex -> sexual,6,6
vaccum -> vacuum,6,6
saree -> tops,6,6
holder -> pouch,6,6
bikes -> cars,6,6
gadget -> gadgets,6,6
football -> footballs,6,6
offer -> phone,6,6
protector -> protectors,6,6
shake -> shaker,6,6
535 -> 640,6,6
black -> covers,6,6
modem -> modems,6,6
hob -> stove,6,6
analog -> digital,6,6
3 -> 7,6,6
toys -> tree,6,6
gaurd -> guard,6,6
mobiles -> spark,6,6
mobiles -> smartphones,6,6
hindi -> marathi,6,6
mobiles -> sarees,6,6
kurtis -> legging,6,6
mi -> oppo,6,6
powder -> soap,6,6
powder -> shampoo,6,6
tops -> wear,6,6
tops -> watch,6,6
tops -> tunics,6,6
tops -> trousers,6,6
black -> orange,6,6
pump -> purifier,6,6
250 -> 500,6,6
sandel -> sandels,6,6
16 -> 18,6,6
shirt -> trouser,6,6
lamp -> lights,6,6
64gb -> 8gb,6,6
tshirts -> watches,6,6
suit -> wear,6,6
english -> hindi,6,6
sandals -> shirts,6,6
oven -> ovens,6,6
memory -> pendrive,6,6
offers -> phone,6,6
blue -> orange,6,6
65 -> 70,6,6
offers -> pack,6,6
freshner -> freshners,6,6
ladies -> lady,6,6
trolley -> trolly,6,6
almira -> almirah,6,6
lehenga -> lehnga,6,6
ladies -> woman,6,6
550 -> 650,6,6
candle -> candles,6,6
men -> puma,6,6
canon -> epson,6,6
purse -> purses,6,6
canon -> hp,6,6
canon -> nikon,6,6
honor -> htc,6,6
canvas -> mobiles,6,6
lehengas -> sarees,6,6
cell -> charger,6,6
unit -> units,6,6
960 -> 970,6,6
coolpad -> infocus,6,6
12 -> 9,6,6
nike -> shoes,6,6
d5300 -> d5500,6,6
12 -> 6,6,6
m3 -> m4,6,6
j7 -> mobile,6,6
1 -> 16gb,6,6
dispense -> dispenser,6,6
cream -> powder,6,6
j -> j1,6,6
cooker -> cooler,6,6
locker -> lockers,6,6
display -> screen,6,6
clothing -> cloths,6,6
door -> doors,6,6
drum -> drums,6,6
a4 -> a5,6,6
a -> a1,6,6
cupboard -> cupboards,6,6
j7 -> mobiles,6,6
ddr2 -> ddr3,6,6
linen -> shirts,6,6
cover -> pouches,6,6
clipper -> cutter,6,6
light -> mobile,6,6
lunch -> tiffin,6,6
j7 -> s7,6,6
chimney -> chimneys,6,6
stool -> stools,6,6
dress -> dupatta,6,6
intex -> samsung,6,6
100 -> 500,6,6
cotton -> designer,6,6
jeans -> jeggings,6,6
jeans -> ladies,6,6
desk -> table,6,6
white -> women,6,6
stool -> table,6,6
charger -> combo,6,6
intex -> nokia,6,6
j7 -> s5,6,6
d3200 -> d5200,6,6
wire -> wireless,6,6
denim -> jeans,6,6
sneaker -> sport,6,6
charger -> dual,6,6
light -> torch,6,6
children -> kids,6,6
spark -> sparx,6,6
not -> note,6,6
womans -> women,6,6
clothing -> shoes,6,6
nike -> nivia,6,6
deo -> deodorants,6,6
charger -> holder,6,6
light -> lock,6,6
cool -> cooler,6,6
wood -> wooden,6,6
jeans -> tops,6,6
dresses -> sarees,6,6
cleaner -> clock,6,6
clock -> watch,6,6
colour -> cover,6,6
j5 -> on7,6,6
wedge -> wedges,6,6
dolls -> dress,6,6
a1000 -> a2010,6,6
gowns -> kurti,5,5
m2 -> m350,5,5
car -> computer,5,5
mobile -> pen,5,5
phone -> tablet,5,5
laptop -> processor,5,5
cream -> creme,5,5
black -> charger,5,5
infocus -> mobile,5,5
furniture -> sofa,5,5
handsfree -> headphone,5,5
huawei -> infocus,5,5
lighting -> lights,5,5
g3 -> g4,5,5
net -> racket,5,5
dabur -> dettol,5,5
ac -> bag,5,5
shoes -> sleeper,5,5
g -> gb,5,5
speaker -> stand,5,5
mens -> sports,5,5
box -> card,5,5
edp -> edt,5,5
black -> body,5,5
dongle -> modem,5,5
box -> cable,5,5
lenovo -> lg,5,5
samsung -> sansui,5,5
keyboard -> laptop,5,5
shaker -> shakers,5,5
1040103 -> 1040105,5,5
kids -> office,5,5
phone -> samsung,5,5
infocus -> meizu,5,5
m2 -> mobile,5,5
p480 -> p680,5,5
mens -> nike,5,5
ac -> airconditioner,5,5
kit -> shoes,5,5
amp -> amplifier,5,5
ps2 -> psp,5,5
g300s -> g402,5,5
chief -> tape,5,5
jewellery -> jwellery,5,5
dresses -> gown,5,5
tank -> tanks,5,5
60 -> 65,5,5
tp-link -> tplink,5,5
child -> children,5,5
dresses -> kurta,5,5
cover -> keyboard,5,5
headphones -> mobiles,5,5
shoes -> tablet,5,5
jeggings -> leggings,5,5
bicycle -> bikes,5,5
boys -> ladies,5,5
karbonn -> karbon,5,5
wire -> wires,5,5
3 -> 3g,5,5
karbonn -> lenovo,5,5
straightener -> straighteners,5,5
earphone -> jbl,5,5
speakers -> subwoofer,5,5
machine -> paper,5,5
wired -> wireless,5,5
bag -> handbag,5,5
cabinets -> camera,5,5
golden -> white,5,5
clean -> cleaner,5,5
diaper -> diapers,5,5
shoes -> top,5,5
scaner -> scanner,5,5
2k15 -> 2k16,5,5
accessories -> bags,5,5
shoes -> spikes,5,5
m2 -> m260,5,5
pc -> phone,5,5
lotion -> wash,5,5
gown -> kurti,5,5
pa -> pad,5,5
lens -> lense,5,5
1200d -> 700d,5,5
phone -> pro,5,5
earrings -> jhumki,5,5
adidas -> lotto,5,5
combo -> men,5,5
combo -> offer,5,5
keyboard -> keypad,5,5
phone -> prime,5,5
bags -> cover,5,5
d7000 -> d7100,5,5
l220 -> m200,5,5
device -> devices,5,5
t-shirt -> tshirts,5,5
boy -> girl,5,5
laptops -> led,5,5
boy -> kids,5,5
sets -> table,5,5
bangles -> earrings,5,5
combos -> cotton,5,5
boy -> men,5,5
a -> j,5,5
dresses -> footwear,5,5
mobile -> turbo,5,5
micromax -> xolo,5,5
comb -> combo,5,5
footwear -> slippers,5,5
flipcover -> gold,5,5
footwear -> heels,5,5
shirt -> watch,5,5
design -> designs,5,5
footwear -> jeans,5,5
body -> face,5,5
sandle -> sandles,5,5
ball -> band,5,5
sound -> speaker,5,5
sandal -> sandel,5,5
motorola -> nokia,5,5
jersey -> kit,5,5
m4 -> m5,5,5
keyboard -> tablet,5,5
12 -> 5,5,5
dreses -> dress,5,5
k4 -> k5,5,5
soundbar -> speaker,5,5
del -> dell,5,5
litre -> ltr,5,5
tshirts -> women,5,5
bottel -> bottle,5,5
tshirts -> watch,5,5
mini -> small,5,5
motorola -> samsung,5,5
green -> yellow,5,5
green -> white,5,5
tee -> tees,5,5
board -> box,5,5
canvas -> spark,5,5
sandal -> shirt,5,5
boots -> loafers,5,5
qt4006 -> qt4011,5,5
tunic -> tunics,5,5
deo -> perfume,5,5
4g -> accessories,5,5
laptab -> laptop,5,5
cream -> kit,5,5
bajaj -> philips,5,5
charger -> keyboard,5,5
monitor -> mouse,5,5
sony -> stand,5,5
charger -> earphones,5,5
hp -> samsung,5,5
grinder -> juicer,5,5
headlight -> helmet,5,5
shirts -> socks,5,5
book -> box,5,5
lube -> lubricant,5,5
grey -> red,5,5
16 -> 20,5,5
racquet -> racquets,5,5
kadai -> kadhai,5,5
lancer -> leather,5,5
laptob -> laptop,5,5
m5 -> mobile,5,5
pc -> user,5,5
tumbler -> tumblers,5,5
clothing -> jeans,5,5
m680 -> m810,5,5
sony -> vivo,5,5
flipcover -> phone,5,5
coaster -> coasters,5,5
12 -> 15,5,5
coin -> coins,5,5
mini -> pocket,5,5
bags -> purse,5,5
blender -> mixer,5,5
hookah -> hookha,5,5
blouse -> saree,5,5
jeans -> kids,5,5
stiched -> stitched,5,5
balm -> gloss,5,5
creative -> intex,5,5
laptop -> mouse,5,5
day -> night,5,5
items -> set,5,5
leggings -> legings,5,5
cloth -> combo,5,5
550 -> 640,5,5
bulbs -> light,5,5
11 -> 6,5,5
printer -> projector,5,5
640 -> 650,5,5
2000 -> 5000,5,5
vibrator -> vibrators,5,5
dress -> kurta,5,5
square -> squares,5,5
ladies -> mens,5,5
caps -> car,5,5
sarees -> shoe,5,5
trimmer -> watch,5,5
jewelery -> jewellery,5,5
redmi -> xiaomi,5,5
fruit -> fruits,5,5
headphone -> mouse,5,5
data -> usb,5,5
mobile -> transparent,5,5
balls -> bats,5,5
kits -> set,5,5
qt4001 -> qt4005,5,5
loafers -> lofers,5,5
qt4000 -> qt4001,5,5
decor -> decoration,5,5
sherwani -> shirts,5,5
bluetooth -> camera,5,5
cover -> earphones,5,5
lakme -> lotus,5,5
saree -> sareeshop,5,5
bottle -> jug,5,5
covers -> glass,5,5
samsung -> vivo,5,5
cloth -> cover,5,5
4g -> cover,5,5
4g -> 5,5,5
ballerinas -> bellies,5,5
15000 -> 2000,5,5
men -> office,5,5
gray -> white,5,5
blue -> gold,5,5
saree -> silk,5,5
blue -> cotton,5,5
college -> school,5,5
freezer -> fridge,5,5
men -> mobile,5,5
peach -> pink,5,5
blue -> casual,5,5
saree -> suit,5,5
fresheners -> freshner,5,5
10 -> 100,5,5
1500 -> 2000,5,5
men -> offer,5,5
shoes -> tops,5,5
karbon -> micromax,5,5
toys -> train,5,5
container -> cooler,5,5
girl -> women,5,5
cover -> white,5,5
basket -> bowl,5,5
shorts -> slippers,5,5
lava -> nokia,5,5
stool -> storage,5,5
32 -> 4,5,5
baggit -> caprese,5,5
816 -> 820,5,5
watch -> watchs,5,5
asus -> mi,5,5
jockey -> levis,5,5
shorts -> suit,5,5
chains -> chair,5,5
wear -> wears,5,5
mixer -> mobile,5,5
mobile -> model,5,5
500 -> 750,5,5
kurtas -> kurthas,5,5
her -> him,5,5
philips -> wipro,5,5
bags -> belts,5,5
stayfree -> whisper,5,5
500 -> 600,5,5
key -> keys,5,5
lava -> xolo,5,5
435 -> 535,5,5
intex -> sony,5,5
glass -> gloves,5,5
lotto -> men,5,5
temperd -> tempered,5,5
casio -> citizen,5,5
apple -> asus,5,5
matresses -> mattress,5,5
drone -> drones,5,5
mi -> xiaomi,5,5
microsoft -> samsung,5,5
sliper -> slipper,5,5
tops -> tshirts,5,5
slipers -> slipper,5,5
ware -> wear,5,5
mats -> mattress,5,5
pouch -> purse,5,5
lg -> panasonic,5,5
3100 -> 3200,5,5
cuter -> cutter,5,5
brief -> briefs,5,5
gionee -> infocus,5,5
gionee -> intex,5,5
bags -> black,5,5
5000 -> 7000,5,5
kid -> kit,5,5
gionee -> lenovo,5,5
kurti -> lehenga,5,5
pajama -> pajamas,5,5
mobiles -> watches,5,5
plates -> rod,5,5
dog -> dogs,5,5
cooler -> fridge,5,5
kurthis -> kurtis,5,5
pot -> vase,5,5
bed -> bedsheet,5,5
ii -> iii,5,5
disks -> drive,5,5
shorts -> tops,5,5
700d -> 70d,5,5
scrub -> scrubber,5,5
telescope -> telescopes,5,5
micromax -> motorola,5,5
helmet -> kit,5,5
pen -> phone,5,5
cpu -> laptop,5,5
batter -> battery,5,5
a5000 -> a6000,5,5
acer -> hp,5,5
bucket -> buckets,5,5
bat -> set,5,5
women -> woodland,5,5
panasonic -> xolo,5,5
buddha -> budha,5,5
a5 -> e7,5,5
bumper -> covers,5,5
mix -> mixer,5,5
intex -> karbon,5,5
notebook -> notebooks,5,5
microphone -> microphones,5,5
micromax -> redmi,5,5
mp3 -> music,5,5
stabiliser -> stabilizer,5,5
bullet -> dome,5,5
32r512c -> 32r562c,5,5
bulb -> led,5,5
watt -> watts,5,5
bulb -> lights,5,5
dumbbells -> dumbell,5,5
18 -> 24,5,5
gloves -> pads,5,5
s -> s1,5,5
micromax -> moto,5,5
machine -> mask,5,5
10000 -> 5000,5,5
cover -> sticker,5,5
necklace -> necklaces,5,5
fan -> laptop,5,5
cover -> price,5,5
820 -> 820g,5,5
iphone -> mobiles,5,5
casual -> sport,5,5
shorts -> trousers,5,5
intex -> philips,5,5
battery -> fan,5,5
10000 -> 15000,5,5
10000 -> 13000,5,5
cover -> protector,5,5
mat -> mate,5,5
shorts -> tshirt,5,5
cover -> stand,5,5
s -> shoes,5,5
apple -> dell,5,5
dvi -> hdmi,5,5
brush -> combo,5,5
chopper -> cutter,5,5
battery -> camera,5,5
spike -> spikes,5,5
timex -> watches,5,5
stabilizer -> stablizer,5,5
32gb -> card,5,5
f-eye -> feye,5,5
micromax -> mi,5,5
shower -> showers,5,5
5 -> v,5,5
tape -> tapes,5,5
scrub -> serum,5,5
pots -> seeds,5,5
100 -> 1000,5,5
massager -> massagers,5,5
sensor -> sensors,5,5
bell -> bells,5,5
mobile -> one,5,5
fastrack -> titan,5,5
baby -> boys,5,5
bags -> chair,5,5
19 -> 20,5,5
computer -> cpu,5,5
70 -> 80,5,5
z10 -> z3,5,5
626 -> 728,5,5
painting -> paintings,5,5
tempered -> transparent,5,5
z3 -> z4,5,5
mobiles -> tablet,5,5
rings -> set,5,5
needle -> needles,5,5
mobiles -> tabs,5,5
c3 -> c4,5,5
childrens -> kids,5,5
accessories -> charger,5,5
anarkali -> sarees,5,5
asus -> htc,5,5
georgette -> net,5,5
oppo -> sony,5,5
4000 -> 500,5,5
bags -> camera,5,5
pres -> press,5,5
bags -> cap,5,5
hindware -> jaquar,5,5
up -> ups,5,5
gold -> pink,5,5
paint -> painting,5,5
cartridge -> filter,5,5
shoes -> women,5,5
cartridge -> ink,5,5
nikon -> sony,5,5
mobiles -> screen,5,5
screen -> screens,5,5
ring -> saree,5,5
scratch -> screen,5,5
j3 -> on7,5,5
neelkamal -> nilkamal,5,5
adaptor -> cable,5,5
cycle -> scooter,5,5
gents -> ladies,5,5
300 -> 3000,5,5
gents -> man,5,5
and -> with,5,5
kurti -> suit,5,5
gen -> generation,5,5
fastrack -> maxima,5,5
anarkali -> lehenga,5,5
headset -> speaker,5,5
anarkali -> dress,5,5
dresses -> watches,5,5
powder -> product,5,5
z1 -> z2,5,5
nike -> woodland,5,5
bag -> kit,5,5
case -> holder,5,5
j5 -> mobile,5,5
set -> sheet,5,5
dron -> drone,5,5
female -> male,5,5
diapers -> wipes,5,5
smartphone -> white,5,5
mi -> samsung,5,5
jeans -> jeens,5,5
mrf -> nike,5,5
with -> without,5,5
powder -> soaps,5,5
bench -> chair,5,5
shoes -> trimmers,5,5
iron -> laptop,4,4
iphone6 -> iphone6s,4,4
cloths -> dress,4,4
ze550ml -> ze551ml,4,4
flip -> jelly,4,4
phones -> smartphones,4,4
tent -> tents,4,4
remote -> speaker,4,4
shoes -> wallets,4,4
2 -> 21,4,4
bags -> cases,4,4
ack -> back,4,4
3g -> mobile,4,4
motherboard -> mouse,4,4
deodorant -> deodorants,4,4
x2 -> x3,4,4
shocks -> shoes,4,4
tv -> watch,4,4
htc -> oppo,4,4
rope -> ropes,4,4
max -> mobile,4,4
nilkamal -> plastic,4,4
mobile -> screen,4,4
shorts -> underwear,4,4
1tb -> 500gb,4,4
shocks -> socks,4,4
htc -> iball,4,4
women -> xxl,4,4
remote -> set,4,4
keychain -> kit,4,4
jar -> jug,4,4
router -> wifi,4,4
htc -> moto,4,4
litres -> ltr,4,4
routers -> shoes,4,4
cosmetic -> cosmetics,4,4
asus -> coolpad,4,4
clas -> class,4,4
6000 -> 8000,4,4
laptap -> laptop,4,4
sofa -> sofas,4,4
recharge -> rechargeable,4,4
a1000 -> a6000,4,4
htc -> lg,4,4
kit -> knife,4,4
socks -> wear,4,4
fabric -> fabrics,4,4
iron -> juicer,4,4
bags -> band,4,4
cleaner -> cleaning,4,4
shoe -> slipper,4,4
sho -> shoe,4,4
tablets -> teblet,4,4
laptop -> led,4,4
zenfone -> zenphone,4,4
bracelet -> chain,4,4
2 -> 2016,4,4
phone -> player,4,4
shoes -> trouser,4,4
shoe -> show,4,4
clothing -> dresses,4,4
bulb -> lamp,4,4
phones -> set,4,4
female -> men,4,4
fa -> fan,4,4
lotto -> sparx,4,4
3w -> 5w,4,4
2 -> x,4,4
mathematics -> maths,4,4
600d -> 700d,4,4
mirror -> mobile,4,4
desktop -> laptops,4,4
bowls -> box,4,4
4 -> 7,4,4
adult -> adults,4,4
shorts -> shots,4,4
2 -> note,4,4
reebok -> sparx,4,4
fitness -> gym,4,4
bags -> pack,4,4
2000 -> 20000,4,4
juti -> jutti,4,4
laptop -> tab,4,4
redmi -> shoes,4,4
11 -> 9,4,4
redme -> redmi,4,4
clips -> combo,4,4
bags -> book,4,4
lava -> lenova,4,4
i3 -> laptop,4,4
shorts -> skirt,4,4
4 -> 6s,4,4
box -> bracket,4,4
bags -> bra,4,4
loto -> lotto,4,4
shoes -> snickers,4,4
x -> x1,4,4
adapter -> dongle,4,4
asus -> infocus,4,4
box -> cube,4,4
woofer -> woofers,4,4
phone -> set,4,4
keyboards -> keybord,4,4
road -> rod,4,4
lite -> mobile,4,4
jewellery -> necklace,4,4
filter -> kit,4,4
box -> cards,4,4
20 -> 22,4,4
bags -> boxes,4,4
x -> xl,4,4
phone -> screen,4,4
mobile -> silver,4,4
110 -> 120,4,4
a1 -> a10,4,4
1 -> 12,4,4
mirror -> mixer,4,4
laptops -> macbook,4,4
liters -> ltr,4,4
sunglasses -> wayfarer,4,4
k3 -> mobile,4,4
monitors -> tv,4,4
htc -> sony,4,4
mathematics -> physics,4,4
clock -> decor,4,4
brown -> white,4,4
recorder -> recording,4,4
maxima -> sonata,4,4
hdd -> internal,4,4
red -> silver,4,4
bags -> suitcase,4,4
shorts -> trackpant,4,4
keychain -> keyring,4,4
designer -> fancy,4,4
litre -> litres,4,4
machine -> man,4,4
flats -> heels,4,4
liquid -> machine,4,4
fila -> reebok,4,4
organiser -> organisers,4,4
adaptor -> charger,4,4
cloth -> coat,4,4
jewellery -> ring,4,4
6 -> 9,4,4
mobile -> shoe,4,4
filler -> fillers,4,4
shoes -> sparx,4,4
roll -> sheet,4,4
red -> turquoise,4,4
asus -> intex,4,4
sdl588285267 -> sdl600551078,4,4
iron -> irons,4,4
a092 -> a093,4,4
boy -> combo,4,4
20000 -> 25000,4,4
boxes -> containers,4,4
bags -> bicycle,4,4
jewellery -> jhumka,4,4
ring -> watch,4,4
brown -> canvas,4,4
remote -> remotes,4,4
faucet -> faucets,4,4
bottles -> box,4,4
iron -> press,4,4
frocks -> gowns,4,4
jeans -> jumpsuit,4,4
plastic -> pvc,4,4
sports -> sport,4,4
powerbank -> powerbanks,4,4
j3 -> z1,4,4
beige -> blue,4,4
plastic -> steel,4,4
condam -> condom,4,4
j3 -> s4,4,4
geyser -> geysers,4,4
jeans -> loafers,4,4
top -> watches,4,4
gents -> girl,4,4
cycle -> cycling,4,4
knifes -> knives,4,4
belt -> black,4,4
belt -> boots,4,4
cooler -> shoes,4,4
generator -> generators,4,4
3000 -> 5000,4,4
plate -> set,4,4
mi -> panasonic,4,4
kurti -> top,4,4
powder -> wash,4,4
condom -> sex,4,4
cutter -> cutters,4,4
panties -> pants,4,4
tops -> t-shirt,4,4
cutter -> cycle,4,4
tops -> toy,4,4
kurti -> perfume,4,4
hidden -> spy,4,4
m -> men,4,4
hidesign -> holii,4,4
jeans -> tshirt,4,4
powder -> powders,4,4
paints -> pants,4,4
bedsheets -> curtains,4,4
paintings -> pendant,4,4
paintings -> paints,4,4
kurti -> suits,4,4
belt -> jeans,4,4
android -> mobile,4,4
belt -> shoes,4,4
3542 -> 3558,4,4
pants -> shoes,4,4
set -> shelf,4,4
set -> shirts,4,4
set -> shoes,4,4
pants -> shorts,4,4
3 -> 8,4,4
speakers -> tab,4,4
pants -> suit,4,4
pants -> suits,4,4
toys -> tshirt,4,4
toys -> tshirts,4,4
gard -> guard,4,4
3 -> 380,4,4
set -> steel,4,4
biba -> rangriti,4,4
l -> large,4,4
pro -> professional,4,4
mobiles -> white,4,4
3542 -> 3543,4,4
microwaves -> oven,4,4
toys -> t-shirt,4,4
kurtis -> saree,4,4
sdl810688961 -> sdl810715878,4,4
300 -> 350,4,4
arihant -> book,4,4
speakers -> watches,4,4
arihant -> books,4,4
30 -> 50,4,4
price -> remote,4,4
mobiles -> tab,4,4
kurtis -> tunics,4,4
planter -> pot,4,4
3 -> q380,4,4
pads -> panties,4,4
3541 -> 3542,4,4
mobiles -> vibe,4,4
pants -> shirt,4,4
print -> printer,4,4
jeans -> top,4,4
100d -> 1200d,4,4
books -> english,4,4
32gb -> mobile,4,4
apple -> lenovo,4,4
jeans -> pant,4,4
pole -> poles,4,4
battery -> batterys,4,4
1000 -> 750,4,4
polish -> polishes,4,4
micromax -> microsoft,4,4
cooker -> maker,4,4
battery -> blue,4,4
5000 -> 8000,4,4
cooker -> cooktop,4,4
glasses -> gloves,4,4
apple -> hp,4,4
z -> z3,4,4
32gb -> 4gb,4,4
converse -> vans,4,4
50 -> 500,4,4
32gb -> 3g,4,4
bats -> gloves,4,4
micromax -> noble,4,4
cooktop -> cooktops,4,4
apple -> samsung,4,4
tissue -> tissues,4,4
panels -> phone,4,4
5 -> 9,4,4
micromax -> spice,4,4
gloves -> grip,4,4
bata -> khadims,4,4
yunique -> yuphoria,4,4
gloves -> googles,4,4
5 -> 8,4,4
plug -> socket,4,4
gloss -> liner,4,4
batman -> black,4,4
mobiles -> monitor,4,4
mobiles -> mobile,4,4
microphone -> mike,4,4
mobiles -> moto,4,4
micromax -> panasonic,4,4
826 -> 828,4,4
cupboard -> curtain,4,4
mobiles -> new,4,4
girls -> mans,4,4
tools -> tops,4,4
bear -> bears,4,4
bear -> beer,4,4
girls -> jeans,4,4
beat -> beats,4,4
console -> games,4,4
console -> controller,4,4
kurthas -> kurthis,4,4
girl -> kids,4,4
bed -> bedding,4,4
headsets -> speakers,4,4
steam -> steamer,4,4
curtains -> sarees,4,4
toothbrush -> toothpaste,4,4
j7 -> j700,4,4
jeans -> t-shirt,4,4
pajama -> pant,4,4
contact -> number,4,4
girls -> mens,4,4
heater -> pump,4,4
container -> dispenser,4,4
50 -> 60,4,4
battery -> flipcover,4,4
glass -> mirror,4,4
microphones -> mike,4,4
battery -> led,4,4
pan -> tawa,4,4
kurt -> kurta,4,4
battery -> phones,4,4
controller -> games,4,4
helmets -> jacket,4,4
j7 -> s6,4,4
cooler -> cpu,4,4
pant -> shirts,4,4
cooler -> dispenser,4,4
jeans -> shoe,4,4
basketball -> casual,4,4
curtain -> cushion,4,4
plain -> plane,4,4
meter -> meters,4,4
pad -> pen,4,4
items -> jacket,4,4
thong -> thongs,4,4
q380 -> spark,4,4
blue -> yellow,4,4
pick -> picks,4,4
memory -> sd,4,4
loafer -> shoes,4,4
trunks -> vest,4,4
green -> maroon,4,4
oven -> pan,4,4
games -> toys,4,4
mini -> plus,4,4
headphone -> laptop,4,4
m350 -> m680,4,4
222 -> 225,4,4
tablet -> watches,4,4
quilt -> quilts,4,4
tshirts -> wallets,4,4
ball -> bats,4,4
shelves -> stickers,4,4
mini -> motor,4,4
tablet -> tv,4,4
fridge -> fridges,4,4
frontech -> logitech,4,4
m260 -> m350,4,4
front -> top,4,4
ban -> bank,4,4
blender -> blenders,4,4
milton -> tupperware,4,4
blender -> chopper,4,4
men -> running,4,4
10 -> 13,4,4
almirah -> wardrobe,4,4
trimmers -> watches,4,4
pyjama -> pyjamas,4,4
bloomer -> bloomers,4,4
colour -> colours,4,4
tripod -> tripods,4,4
symphony -> usha,4,4
trolley -> trolleys,4,4
220 -> 225,4,4
hp -> htc,4,4
footwear -> watches,4,4
21 -> 24,4,4
shirts -> suit,4,4
food -> foods,4,4
shirts -> sunglasses,4,4
aircooler -> cooler,4,4
theaters -> theatre,4,4
parfum -> perfume,4,4
clutches -> coat,4,4
nighties -> nighty,4,4
foe -> for,4,4
books -> boot,4,4
